fight_id,event_id,date,division,r_fighter_id,b_fighter_id,winner_id,method,title_fight,odds_red,odds_blue,finish_round,match_time_sec,no_of_rounds,gender
a255ed658a2ac9bb,e31502e3f79d00c5,2019-06-08,middleweight,899923ff6ab13917,a17ad5a5048e8c3f,a17ad5a5048e8c3f,Decision - Unanimous,0,,,3,300,3,male
aa430402314b4459,e31502e3f79d00c5,2019-06-08,bantamweight,fc9a9559a05f2704,d3fa5c5955397532,fc9a9559a05f2704,KO/TKO,0,,,2,287,3,male
82eb6fa58ae52428,e31502e3f79d00c5,2019-06-08,women's flyweight,e872e9a9a902c045,12f91bfa8f1f723b,e872e9a9a902c045,Decision - Unanimous,0,,,3,300,3,female
4f9939af9a1d40a3,cbc071cb20ea59c7,2019-06-01,light heavyweight,3c6976f8182d9527,d4c9dcd330403612,d4c9dcd330403612,Submission,0,,,4,158,3,male
138c8807fef52564,cbc071cb20ea59c7,2019-06-01,light heavyweight,1e1dbd1cc5a7469e,333b9e5c723ac873,333b9e5c723ac873,KO/TKO,0,,,1,47,3,male
2ca4a039c07acd38,cbc071cb20ea59c7,2019-06-01,featherweight,87a1dc546b1c5caf,bebb4ae55ac2bf6f,87a1dc546b1c5caf,Submission,0,,,2,265,3,male
a5acaa5f693529dd,cbc071cb20ea59c7,2019-06-01,lightweight,38c626ca912c7bac,de45aaae23dfa392,de45aaae23dfa392,Decision - Unanimous,0,,,3,300,3,male
c53cb796b4a4cdb8,cbc071cb20ea59c7,2019-06-01,featherweight,fbf0537e420e698e,6e0e977beb909837,fbf0537e420e698e,Decision - Unanimous,0,,,3,300,3,male
93330422e1f2e0be,cbc071cb20ea59c7,2019-06-01,welterweight,1fc64507a0cb38cf,90da09db03e41748,90da09db03e41748,Decision - Unanimous,0,,,3,300,3,male
f993be991eea6016,cbc071cb20ea59c7,2019-06-01,women's bantamweight,b12a1d19ee383b7c,2eeaefbfc7f9fcff,2eeaefbfc7f9fcff,Decision - Unanimous,0,,,3,300,3,female
e1bd72aba46f46a1,cbc071cb20ea59c7,2019-06-01,lightweight,31a13532e724ca2b,9c65736747ca92ec,9c65736747ca92ec,KO/TKO,0,,,1,137,3,male
fedb6a1b15b05694,cbc071cb20ea59c7,2019-06-01,lightweight,2816ced060a21be3,764342d39cdaa54a,764342d39cdaa54a,KO/TKO,0,,,2,296,3,male
b58972ad7dcf65e6,cbc071cb20ea59c7,2019-06-01,women's bantamweight,b60c980f79b87ce8,d6ead04919a894b1,b60c980f79b87ce8,Submission,0,,,2,119,3,female
a072481f307dc8aa,cbc071cb20ea59c7,2019-06-01,light heavyweight,025f0b1b58fbad01,cc7040fe76f0ef91,cc7040fe76f0ef91,Decision - Unanimous,0,,,3,300,3,male
a4e210bcdcc1bf5b,cbc071cb20ea59c7,2019-06-01,lightweight,58bbef3770bb2dfc,c3f6db17cea09ca7,58bbef3770bb2dfc,KO/TKO,0,,,2,142,3,male
d401522de73b7bee,6b8f28da9a483049,2019-05-18,welterweight,6a2f7c151031653d,ee9ebceabfd16fa7,6a2f7c151031653d,Submission,0,,,4,227,3,male
9fb9af6599d67b1d,6b8f28da9a483049,2019-05-18,middleweight,52e76bb4b3e852f3,2e585c701f72fe55,2e585c701f72fe55,Decision - Unanimous,0,,,3,300,3,male
4fe799b4fa1afb76,6b8f28da9a483049,2019-05-18,women's featherweight,a0e75f4a13eb73f1,39d91e95949de3d9,39d91e95949de3d9,Submission,0,,,1,204,3,female
083a6edd8bb21bc8,6b8f28da9a483049,2019-05-18,welterweight,6d4b63c767106d3a,714e1e0681ddb703,6d4b63c767106d3a,KO/TKO,0,,,1,232,3,male
5782666ca117fa5b,6b8f28da9a483049,2019-05-18,lightweight,07225ba28ae309b6,6fb1ba67bef41b37,07225ba28ae309b6,KO/TKO,0,,,2,131,3,male
65c1ca715dfdbe05,6b8f28da9a483049,2019-05-18,lightweight,0052de90691d4a93,d2cd7a69cc55e7ed,0052de90691d4a93,Decision - Unanimous,0,,,3,300,3,male
1f5178fe56c5423f,6b8f28da9a483049,2019-05-18,women's bantamweight,d4691518d012b9e7,4234f0097c83fa62,d4691518d012b9e7,Decision - Unanimous,0,,,3,300,3,female
031647c36d12788f,6b8f28da9a483049,2019-05-18,lightweight,f046d724d2a84ac5,f1d64ae34e088832,f046d724d2a84ac5,Decision - Unanimous,0,,,3,300,3,male
04c9ebe419195f8b,6b8f28da9a483049,2019-05-18,welterweight,a6cba6bb66c1a8c9,595db60957de51d3,595db60957de51d3,KO/TKO,0,,,1,107,3,male
476a6245b43f3119,6b8f28da9a483049,2019-05-18,featherweight,5bf31a46becc1204,99bd51917728c25d,99bd51917728c25d,Submission,0,,,2,147,3,male
f27e8d63f526d326,6b8f28da9a483049,2019-05-18,light heavyweight,e51e5cb722bd47a8,06f36cf4bd97ec77,06f36cf4bd97ec77,KO/TKO,0,,,1,219,3,male
35f80e003d16a439,6b8f28da9a483049,2019-05-18,middleweight,4ba8d454f762005d,b27a1fcb56a3035a,4ba8d454f762005d,Submission,0,,,3,241,3,male
115fa6f5f3e51bbb,6b8f28da9a483049,2019-05-18,featherweight,1291edf2d566a71a,902ec2cc48c8ae8a,1291edf2d566a71a,KO/TKO,0,,,3,109,3,male
07c00213ec388e07,9de7c97e1c0d7927,2019-05-11,women's strawweight,47b63240018d5d86,6a1901c62ab3870f,6a1901c62ab3870f,KO/TKO,1,,,2,178,5,female
a08dffad240dc3d4,9de7c97e1c0d7927,2019-05-11,middleweight,13a0275fa13c4d26,1f454354805b6f75,13a0275fa13c4d26,KO/TKO,0,,,1,287,3,male
7b53967f282a0d0a,9de7c97e1c0d7927,2019-05-11,featherweight,d0f3959b4a9747e6,e1248941344b3288,e1248941344b3288,Decision - Unanimous,0,,,3,300,3,male
3d941525f5c623e3,9de7c97e1c0d7927,2019-05-11,welterweight,31ee470ef5dc8d7f,a12a8314adc1c1c9,a12a8314adc1c1c9,Decision - Unanimous,0,,,3,300,3,male
8cf4836e2b43c241,9de7c97e1c0d7927,2019-05-11,women's bantamweight,578ef12674df1e6a,673ea7dcc786b1b3,578ef12674df1e6a,Submission,0,,,3,204,3,female
413a4c217ee0193f,9de7c97e1c0d7927,2019-05-11,light heavyweight,73e09f837f3b5ecc,a67f5afa8d6a1b80,a67f5afa8d6a1b80,KO/TKO,0,,,1,127,3,male
017c090e9e8d2957,9de7c97e1c0d7927,2019-05-11,lightweight,d945aae53e3e54e6,a7151778b3381036,d945aae53e3e54e6,Decision - Unanimous,0,,,3,300,3,male
2b038a467a89c73c,9de7c97e1c0d7927,2019-05-11,welterweight,d317a5e2b3f88c5f,1bcaac2d99b90fce,d317a5e2b3f88c5f,KO/TKO,0,,,3,253,3,male
0febad4c4a3d69fc,9de7c97e1c0d7927,2019-05-11,lightweight,73c7cfa551289285,c47df9303d318c67,c47df9303d318c67,Decision - Unanimous,0,,,3,300,3,male
707cb14717df5960,9de7c97e1c0d7927,2019-05-11,women's flyweight,528b071cf3da7c56,b1e5bcaad32a3cac,528b071cf3da7c56,Decision - Unanimous,0,,,3,300,3,female
1218cba28d4dce94,9de7c97e1c0d7927,2019-05-11,bantamweight,b9f28e7045fdfce7,225def29ecfe0fc1,b9f28e7045fdfce7,KO/TKO,0,,,2,289,3,male
e4bbec619aa04dea,9de7c97e1c0d7927,2019-05-11,women's bantamweight,5b2325cd70dbe2ea,36541f1e6c5d4955,36541f1e6c5d4955,KO/TKO,0,,,3,48,3,female
73eff675e2aae30c,351264d11286d09a,2019-05-04,lightweight,59279a7c978f7da0,1d00756835ca67c9,1d00756835ca67c9,Decision - Unanimous,0,,,5,300,3,male
ad59540382d5b7f6,351264d11286d09a,2019-05-04,middleweight,b1a3e0aca758b322,34f88592c0ab7a54,b1a3e0aca758b322,Decision - Unanimous,0,,,3,300,3,male
feaf740e3ae53b7c,351264d11286d09a,2019-05-04,featherweight,d247691a6c0e9034,98d961097baaf308,98d961097baaf308,Decision - Unanimous,0,,,3,300,3,male
e6b2d6d33968c66c,351264d11286d09a,2019-05-04,bantamweight,7b433309b0fd12aa,c03520b5c88ed6b4,c03520b5c88ed6b4,Decision - Unanimous,0,,,3,300,3,male
e939acbd9894c686,351264d11286d09a,2019-05-04,heavyweight,03f982ca3735070c,e2f6b2769aaedd6c,03f982ca3735070c,KO/TKO,0,,,1,50,3,male
a6cc776330194937,351264d11286d09a,2019-05-04,middleweight,8e9eb3fc86db0f7d,fccf811c1e8b01c7,fccf811c1e8b01c7,Decision - Unanimous,0,,,3,300,3,male
3011439ecaf74180,351264d11286d09a,2019-05-04,women's bantamweight,9cdd2da1a9104a0b,539ed332b3078821,9cdd2da1a9104a0b,KO/TKO,0,,,2,142,3,female
c936527df280b8b4,351264d11286d09a,2019-05-04,bantamweight,24656ef4d605c96f,37098a6e6c27fb66,37098a6e6c27fb66,Decision - Unanimous,0,,,3,300,3,male
003c84fc7c3fa028,351264d11286d09a,2019-05-04,welterweight,49858bf46dabf6fb,873626e5547b5235,49858bf46dabf6fb,Decision - Unanimous,0,,,3,300,3,male
a3731057c8775716,351264d11286d09a,2019-05-04,featherweight,31f8081c7600da93,5b8ba8f5512893b1,5b8ba8f5512893b1,Submission,0,,,3,196,3,male
0bc354fbb6e99ab6,351264d11286d09a,2019-05-04,heavyweight,7e511f8d842a109d,83b00f7597e5ac83,7e511f8d842a109d,Decision - Unanimous,0,,,3,300,3,male
16a05f3c4a765f65,351264d11286d09a,2019-05-04,bantamweight,b8592b4a383696cd,56709e66f1c6008f,56709e66f1c6008f,Decision - Unanimous,0,,,3,300,3,male
f0ca713121289d24,c912f676692c353a,2019-04-27,middleweight,7a703c565ccaa18f,0a1942069c9ad6b6,0a1942069c9ad6b6,Decision - Unanimous,0,,,5,300,3,male
c68e57c19c82d500,c912f676692c353a,2019-04-27,heavyweight,85073dbd1be65ed9,75afb06215a07341,85073dbd1be65ed9,KO/TKO,0,,,1,135,3,male
3286d8406eff5c85,c912f676692c353a,2019-04-27,welterweight,57b10fca4f9c9a7a,f2b6fdb20675b11c,f2b6fdb20675b11c,Decision - Unanimous,0,,,3,300,3,male
bda97d9a44a89d52,c912f676692c353a,2019-04-27,light heavyweight,7ff97850e8c32bda,cd13728ae1151f46,7ff97850e8c32bda,Submission,0,,,2,217,3,male
bcb697c4317f0997,c912f676692c353a,2019-04-27,bantamweight,c268b2cfebccf652,65f09bacd3957381,65f09bacd3957381,Decision - Unanimous,0,,,3,300,3,male
721d870849de4a57,c912f676692c353a,2019-04-27,lightweight,37c5366d18ed6c05,e7f51d9f9e9259e7,37c5366d18ed6c05,Decision - Unanimous,0,,,3,300,3,male
80e68a6453e15ab9,c912f676692c353a,2019-04-27,welterweight,484acc7b0f856ce9,8abac218746e04ca,8abac218746e04ca,KO/TKO,0,,,2,78,3,male
3256d907f58af95e,c912f676692c353a,2019-04-27,heavyweight,3738e68d2261e60f,441eacbe20e0e80b,441eacbe20e0e80b,Decision - Unanimous,0,,,3,300,3,male
f08ccad48500eb2b,c912f676692c353a,2019-04-27,women's strawweight,d910665038efc639,7dda2cf308f24a02,d910665038efc639,Decision - Unanimous,0,,,3,300,3,female
c2bcdcc472228768,c912f676692c353a,2019-04-27,lightweight,23024fdfc966410a,fb3e61720be4690c,23024fdfc966410a,Submission,0,,,2,255,3,male
3b6c18a966a2cea4,c912f676692c353a,2019-04-27,lightweight,d1941565abf50b16,e45cfa47f504033a,d1941565abf50b16,Submission,0,,,1,132,3,male
c300085cc08357b5,c912f676692c353a,2019-04-27,women's strawweight,f0feeb2192937424,411539901068522f,f0feeb2192937424,Decision - Unanimous,0,,,3,300,3,female
7c13de66ce543d84,c912f676692c353a,2019-04-27,welterweight,523fa774700d7d3f,e9213f53ddeca978,e9213f53ddeca978,Decision - Unanimous,0,,,3,300,3,male
470a3c1b89504258,7dcf06c1967801c1,2019-04-20,heavyweight,b4ad3a06ee4d660c,98c23cb6da5b3352,b4ad3a06ee4d660c,KO/TKO,0,,,1,285,3,male
103a7d8c4f17714b,7dcf06c1967801c1,2019-04-20,lightweight,275aca31f61ba28c,eae48ff31db420c2,275aca31f61ba28c,Decision - Unanimous,0,,,3,300,3,male
2a2b00e9bfd089cc,7dcf06c1967801c1,2019-04-20,heavyweight,f14cf73e51b29254,ac29d508d78384c9,f14cf73e51b29254,KO/TKO,0,,,1,66,3,male
a40c70d5a1a1be01,7dcf06c1967801c1,2019-04-20,women's flyweight,4498b382c65a7faa,d7338bcb141abd2c,4498b382c65a7faa,Decision - Unanimous,0,,,3,300,3,female
e458ace6a440b738,7dcf06c1967801c1,2019-04-20,middleweight,4e06913c91da5200,70fa1c64a2c439ef,4e06913c91da5200,Decision - Unanimous,0,,,3,300,3,male
1b4374c9d7e5139c,7dcf06c1967801c1,2019-04-20,featherweight,76e2870ffafbe38f,a68575214ecad140,76e2870ffafbe38f,Decision - Unanimous,0,,,3,300,3,male
23ba354e606df0ac,7dcf06c1967801c1,2019-04-20,welterweight,e70de1859b7ee78e,65ddc8a9ac4e8531,e70de1859b7ee78e,Decision - Unanimous,0,,,3,300,3,male
d9a797f632686568,7dcf06c1967801c1,2019-04-20,lightweight,d06f8869449ba7bd,c3ded6f7155f9ea4,d06f8869449ba7bd,Submission,0,,,2,190,3,male
0bc7e4852f75a06d,7dcf06c1967801c1,2019-04-20,heavyweight,c9cf753cfdf77fc2,2f5cbecbbe18bac4,2f5cbecbbe18bac4,KO/TKO,0,,,2,195,3,male
56f984ac83fb34cc,7dcf06c1967801c1,2019-04-20,light heavyweight,af997f7611673880,0d65c432720accb9,0d65c432720accb9,KO/TKO,0,,,1,44,3,male
75bc89630027c601,7dcf06c1967801c1,2019-04-20,lightweight,31d7446b184e3305,c814b4c899793af6,31d7446b184e3305,KO/TKO,0,,,1,86,3,male
87126427cfcaee52,b0550072e5f0afa7,2019-04-13,lightweight,150ff4cc642270b9,029eaff01e6bb8f0,029eaff01e6bb8f0,Decision - Unanimous,1,,,5,300,5,male
9bfda7c26578aaac,b0550072e5f0afa7,2019-04-13,middleweight,8c0580d4fff106c1,1338e2c7480bdf9e,1338e2c7480bdf9e,Decision - Unanimous,1,,,5,300,5,male
e0d92694d8a2d38b,b0550072e5f0afa7,2019-04-13,light heavyweight,cad24459b28592ca,749f572d1d3161fb,749f572d1d3161fb,Decision - Unanimous,0,,,3,300,3,male
7dc87736c304b3dd,b0550072e5f0afa7,2019-04-13,welterweight,cf65d56b0755ed3b,8be158ca1e5ea6a0,8be158ca1e5ea6a0,Decision - Unanimous,0,,,3,300,3,male
d22c19fd92426567,b0550072e5f0afa7,2019-04-13,light heavyweight,50db8711c70196cd,1091d4d957141094,1091d4d957141094,Submission,0,,,2,150,3,male
31b283a5559ad44d,b0550072e5f0afa7,2019-04-13,lightweight,4d8fa64202cee4c1,dccb63727f2f5f74,dccb63727f2f5f74,Decision - Unanimous,0,,,3,300,3,male
c6b040021b4ceb0f,b0550072e5f0afa7,2019-04-13,flyweight,5aedf14771ca82d2,a0f0004aadf10b71,a0f0004aadf10b71,KO/TKO,0,,,1,178,3,male
bf719cf83cab229b,b0550072e5f0afa7,2019-04-13,welterweight,b0d6a1d8ac3d563d,7f0f171414d0a287,b0d6a1d8ac3d563d,Decision - Unanimous,0,,,3,300,3,male
2456c4550c26e5e8,b0550072e5f0afa7,2019-04-13,bantamweight,98e946879ba20c0f,b4537562f88ac582,b4537562f88ac582,KO/TKO,0,,,1,25,3,male
23fd92555246d61e,b0550072e5f0afa7,2019-04-13,welterweight,f1928a52590c5532,b1b0729d27936f2f,b1b0729d27936f2f,Decision - Unanimous,0,,,3,300,3,male
8da5849a6e7307bf,b0550072e5f0afa7,2019-04-13,bantamweight,cc1a8b4b38b92c6d,d0e50a3d1b250708,cc1a8b4b38b92c6d,Decision - Unanimous,0,,,3,300,3,male
75e580d5ea37c519,b0550072e5f0afa7,2019-04-13,women's flyweight,f923e012414c883e,5c126c6aac3ef364,5c126c6aac3ef364,Decision - Unanimous,0,,,3,300,3,female
79da0eacafb22f86,b0550072e5f0afa7,2019-04-13,bantamweight,cc351e408bbb7d43,325ad0dd9126d3df,cc351e408bbb7d43,Submission,0,,,2,72,3,male
b309cdde35310875,9649d75defe0dedb,2019-03-30,lightweight,64a50dad704d1d49,9e8f6c728eb01124,9e8f6c728eb01124,KO/TKO,0,,,1,150,3,male
a0163cdde4ec785d,9649d75defe0dedb,2019-03-30,middleweight,d2c55d1d2e67773b,0a1942069c9ad6b6,0a1942069c9ad6b6,Submission,0,,,1,49,3,male
5c70b175f08ca141,9649d75defe0dedb,2019-03-30,featherweight,fba03cd6cc28dc41,511e82663651438d,fba03cd6cc28dc41,KO/TKO,0,,,3,254,3,male
b70e72f23446520a,9649d75defe0dedb,2019-03-30,women's strawweight,d7c3816669784109,eb04b9d31e938edb,eb04b9d31e938edb,Decision - Unanimous,0,,,3,300,3,female
1d8ee477e682a8fc,9649d75defe0dedb,2019-03-30,light heavyweight,8667caa0451d245b,eabf206b162b3b83,eabf206b162b3b83,Submission,0,,,3,260,3,male
818b55b087013e64,9649d75defe0dedb,2019-03-30,featherweight,94426bb170c88115,0d62719b1dcf7c40,94426bb170c88115,Decision - Unanimous,0,,,3,300,3,male
f5a038c18f7a44fc,9649d75defe0dedb,2019-03-30,women's strawweight,cd2c4d30c6e13b47,8f382b3baa954d2a,cd2c4d30c6e13b47,Decision - Unanimous,0,,,3,300,3,female
b7ff74563d034519,9649d75defe0dedb,2019-03-30,lightweight,4f732e58ed907eff,f046d724d2a84ac5,f046d724d2a84ac5,KO/TKO,0,,,1,172,3,male
6173056f0e080ca6,9649d75defe0dedb,2019-03-30,featherweight,be0b310a12eb80b4,cf946e03ba2e7666,cf946e03ba2e7666,Decision - Unanimous,0,,,3,300,3,male
7dc3ada8f2135477,9649d75defe0dedb,2019-03-30,middleweight,3a46b268013afede,6ac9bc2953c47345,3a46b268013afede,Decision - Unanimous,0,,,3,300,3,male
93a081342561d0c3,9649d75defe0dedb,2019-03-30,bantamweight,a4de54ea806fb525,e7bba7ce4d6c7b07,e7bba7ce4d6c7b07,Decision - Unanimous,0,,,3,300,3,male
b695fc80bd538172,9649d75defe0dedb,2019-03-30,women's flyweight,70d2329a92864fdb,b4192a975027aab6,b4192a975027aab6,Decision - Unanimous,0,,,3,300,3,female
3db15d45e8490c22,9649d75defe0dedb,2019-03-30,bantamweight,ab2b4ff41d6ebe0f,f57dd0bfa8c17813,ab2b4ff41d6ebe0f,Decision - Unanimous,0,,,3,300,3,male
56ae02578b1163ee,487c170da059857d,2019-03-23,welterweight,4a28cb716c19157a,cbb682f5fcc44bfc,cbb682f5fcc44bfc,KO/TKO,0,,,2,295,3,male
9532ebf4d9405e65,487c170da059857d,2019-03-23,heavyweight,fa6796c55d6c5440,ce1e867808ef5fce,fa6796c55d6c5440,Decision - Unanimous,0,,,3,300,3,male
ced0e31df74f27d6,487c170da059857d,2019-03-23,lightweight,c21a036b4e012f1c,25af5e832f17b474,c21a036b4e012f1c,Decision - Unanimous,0,,,3,300,3,male
eb096b0196a7ff65,487c170da059857d,2019-03-23,flyweight,b102c26727306ab6,aa72b0f831d0bfe5,b102c26727306ab6,Decision - Unanimous,0,,,3,300,3,male
3812b265afd78186,487c170da059857d,2019-03-23,featherweight,2844b047183a1adb,b93c06d09d1c4ac0,2844b047183a1adb,Decision - Unanimous,0,,,3,300,3,male
55b53fdad307b708,487c170da059857d,2019-03-23,women's flyweight,6a740daf1b279661,6fd953151d981979,6a740daf1b279661,KO/TKO,0,,,2,181,3,female
721b23d896a44e2e,487c170da059857d,2019-03-23,featherweight,d9c6f19f958643e9,d76ad9a08c4408ff,d9c6f19f958643e9,Decision - Unanimous,0,,,3,300,3,male
971b3d35c302cf8f,487c170da059857d,2019-03-23,bantamweight,7c7332319c14094c,9ba2226646046b63,7c7332319c14094c,KO/TKO,0,,,1,85,3,male
8d70694ceeb0dc9a,487c170da059857d,2019-03-23,women's flyweight,4c2d90e335e6df19,8e1f36476ef02a6a,8e1f36476ef02a6a,Decision - Unanimous,0,,,3,300,3,female
0f9679fda36f7f41,487c170da059857d,2019-03-23,women's strawweight,4a57ebb14315b251,f0feeb2192937424,4a57ebb14315b251,Submission,0,,,1,264,3,female
0717bc30025f3656,487c170da059857d,2019-03-23,bantamweight,35e1f9984ed64206,45f0cc9d18f35137,45f0cc9d18f35137,Decision - Unanimous,0,,,3,300,3,male
469fba0129c95278,487c170da059857d,2019-03-23,flyweight,a0c64f272b65d441,215a70f073a7b726,215a70f073a7b726,Decision - Unanimous,0,,,3,300,3,male
c6dd17ab89437805,80eacd4da0617c57,2019-03-16,welterweight,9ce6d5a03af801b7,47b9e0e7703a4868,47b9e0e7703a4868,KO/TKO,0,,,2,185,3,male
e068f14acd47ed69,80eacd4da0617c57,2019-03-16,welterweight,f1fac969a1d70b08,fd55393021a8c255,f1fac969a1d70b08,Decision - Unanimous,0,,,3,300,3,male
826fb989c0e6208e,80eacd4da0617c57,2019-03-16,light heavyweight,0845c81e37d3bcb3,2e19380f34871c6a,2e19380f34871c6a,Decision - Unanimous,0,,,3,300,3,male
40687c9412e0c279,80eacd4da0617c57,2019-03-16,bantamweight,329e403448756217,36549928f90f1d36,329e403448756217,Submission,0,,,2,166,3,male
8a8190f3f71408a4,80eacd4da0617c57,2019-03-16,welterweight,a6cba6bb66c1a8c9,6f7c616b98e18c29,6f7c616b98e18c29,Submission,0,,,3,157,3,male
437c6e18f41287f1,80eacd4da0617c57,2019-03-16,middleweight,045f25b3a4c08e81,e9ac7bfb65c25497,045f25b3a4c08e81,Decision - Unanimous,0,,,3,300,3,male
8cc4c597aecbfef5,80eacd4da0617c57,2019-03-16,featherweight,040a74bb0a465c54,c07efc18b231f170,040a74bb0a465c54,Decision - Unanimous,0,,,3,300,3,male
44ab00737c3fb890,80eacd4da0617c57,2019-03-16,lightweight,32c355b04fc57f3a,654ae722109a0d31,32c355b04fc57f3a,Decision - Unanimous,0,,,3,300,3,male
6ada4f4286e4261d,80eacd4da0617c57,2019-03-16,light heavyweight,8c57c7b8c3bab0eb,88d7b6d8230e1f3f,88d7b6d8230e1f3f,Decision - Unanimous,0,,,3,300,3,male
bcef35d6e0964f01,80eacd4da0617c57,2019-03-16,featherweight,f7d73e452b064bf2,82a5152216251682,82a5152216251682,Submission,0,,,1,77,3,male
a2f4acc81f7886a2,80eacd4da0617c57,2019-03-16,women's flyweight,51018a31ddf31eb2,b1e5bcaad32a3cac,51018a31ddf31eb2,Decision - Unanimous,0,,,3,300,3,female
9763e27bf80abe42,80eacd4da0617c57,2019-03-16,featherweight,56fcb2c4d99f9d1b,776a58a67665a171,56fcb2c4d99f9d1b,KO/TKO,0,,,2,282,3,male
1b1792afe4457e83,e96d8538d3f9d0ed,2019-03-09,heavyweight,d3df1add9d9a7efb,63def5a5662a6917,63def5a5662a6917,KO/TKO,0,,,2,118,3,male
710c7f8c7dc2af46,e96d8538d3f9d0ed,2019-03-09,welterweight,8adcbd525fab8d9b,f1928a52590c5532,8adcbd525fab8d9b,Submission,0,,,1,155,3,male
aeb0322f619213b1,e96d8538d3f9d0ed,2019-03-09,welterweight,4b47e71384a9522f,d8da10db80131bec,d8da10db80131bec,KO/TKO,0,,,1,290,3,male
4b1606ab1893c242,e96d8538d3f9d0ed,2019-03-09,heavyweight,1788eee370f077b7,bd58d34e39b7b12a,1788eee370f077b7,Decision - Unanimous,0,,,3,300,3,male
9cfad21ef1911728,e96d8538d3f9d0ed,2019-03-09,lightweight,08af939f41b5a57b,519e4fe37ce9ff75,08af939f41b5a57b,Submission,0,,,2,281,3,male
aaad7e29825b3264,e96d8538d3f9d0ed,2019-03-09,middleweight,c80095f6092271a7,16690d100f995f8f,16690d100f995f8f,Decision - Unanimous,0,,,3,300,3,male
51808d929c84b8ae,e96d8538d3f9d0ed,2019-03-09,welterweight,5331b25a60417ffb,1bcaac2d99b90fce,5331b25a60417ffb,Decision - Unanimous,0,,,3,300,3,male
fb34734f84d0a14d,e96d8538d3f9d0ed,2019-03-09,women's bantamweight,c7d297714d9ab1a4,3143bf892608139a,3143bf892608139a,Decision - Unanimous,0,,,3,300,3,female
ddcfa590f4644240,e96d8538d3f9d0ed,2019-03-09,featherweight,99bd51917728c25d,902ec2cc48c8ae8a,99bd51917728c25d,Decision - Unanimous,0,,,3,300,3,male
b776b08e2cc6aa0c,e96d8538d3f9d0ed,2019-03-09,heavyweight,068f8a189a47fea6,6a11e325aa60ad02,068f8a189a47fea6,Decision - Unanimous,0,,,3,300,3,male
858696528ab7035a,e96d8538d3f9d0ed,2019-03-09,bantamweight,d2bc285ead803db0,67c1d46f4ed16f9e,67c1d46f4ed16f9e,Submission,0,,,1,198,3,male
583f2c3cd0e2385b,e96d8538d3f9d0ed,2019-03-09,welterweight,cdb96af67d096b1e,47cd337b86b1af92,cdb96af67d096b1e,KO/TKO,0,,,1,214,3,male
6c9bf1d285cf5dd4,e96d8538d3f9d0ed,2019-03-09,lightweight,c17041f1bb5768d8,66e98b3bb5fc5250,c17041f1bb5768d8,Decision - Unanimous,0,,,3,300,3,male
5b9f545890407976,2d5fbe2103f97053,2019-03-02,light heavyweight,07f72a2a7591b409,d4c9dcd330403612,07f72a2a7591b409,Decision - Unanimous,1,,,5,300,5,male
851645c373f50e16,2d5fbe2103f97053,2019-03-02,welterweight,effd9de9937996f8,f1b2aa7853d1ed6e,f1b2aa7853d1ed6e,Decision - Unanimous,1,,,5,300,5,male
97dabff880f33202,2d5fbe2103f97053,2019-03-02,welterweight,f2925e6db404bf1d,0b31f87be71ebbb1,0b31f87be71ebbb1,Submission,0,,,1,200,3,male
ec149b086b0e7fac,2d5fbe2103f97053,2019-03-02,women's strawweight,31ef8b67e13495b3,1ebe20ebbfa15e29,1ebe20ebbfa15e29,Decision - Unanimous,0,,,3,300,3,female
39fa341fb9161d6f,2d5fbe2103f97053,2019-03-02,bantamweight,d8c7c61b176e3994,6bd02119599741a4,6bd02119599741a4,KO/TKO,0,,,1,292,3,male
bac3ac8d7330d05d,2d5fbe2103f97053,2019-03-02,featherweight,18968f97ad34f15c,87aa9fb63d6b51a1,87aa9fb63d6b51a1,Decision - Unanimous,0,,,3,300,3,male
7adaf85915993137,2d5fbe2103f97053,2019-03-02,light heavyweight,67f272324a030d00,c21f26bbde777573,c21f26bbde777573,KO/TKO,0,,,1,36,3,male
3744d4cdaa6b242b,2d5fbe2103f97053,2019-03-02,bantamweight,bf7ad5628363eec9,80daefbed11ce998,bf7ad5628363eec9,Decision - Unanimous,0,,,3,300,3,male
e3826e06d68ed4af,2d5fbe2103f97053,2019-03-02,welterweight,82e7929bf6c2b689,9e50097a89442158,82e7929bf6c2b689,KO/TKO,0,,,2,253,3,male
7a26c9407ef64e10,2d5fbe2103f97053,2019-03-02,middleweight,4144798612ef96e5,76ee3d666c648f6b,4144798612ef96e5,KO/TKO,0,,,1,38,3,male
8adc6266a7c2fd40,2d5fbe2103f97053,2019-03-02,women's bantamweight,016a8d958883167c,9cdd2da1a9104a0b,9cdd2da1a9104a0b,KO/TKO,0,,,1,109,3,female
0405e4446e8f239a,2d5fbe2103f97053,2019-03-02,women's strawweight,9673a497a9da119a,2244d9a2b64b8c3b,2244d9a2b64b8c3b,Decision - Unanimous,0,,,3,300,3,female
cb010b41cd20a1ed,6546af7ab545b90c,2019-02-23,light heavyweight,99df7d0a2a08a8a8,dea070ed4a2a8281,dea070ed4a2a8281,KO/TKO,0,,,3,39,3,male
4de28817db9fc9d8,6546af7ab545b90c,2019-02-23,heavyweight,ebc1f40e00e0c481,ab943cd2c3c17825,ebc1f40e00e0c481,Submission,0,,,2,141,3,male
